2026-09-14T09:24:43.812382+00:00 run=6f83f57db2 fetched=37 thin=4 already_seen=0 near_dup=0 passed_filter=12 extracted=11 none=4 new_deals=7 merged=0 written=7 updated=0 tokens=50179/3858 errors={}
2026-09-21T02:16:41.650834+00:00 run=a7c6873501 fetched=42 thin=24 already_seen=217 near_dup=1 passed_filter=4 extracted=3 failed=0 none=2 new_deals=1 merged=0 written=1 updated=0 tokens=17790/887 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T03:17:13.589192+00:00 run=131b330daa fetched=41 thin=23 already_seen=215 near_dup=1 passed_filter=1 extracted=1 failed=0 none=0 new_deals=1 merged=0 written=1 updated=0 tokens=4893/483 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T04:17:24.778559+00:00 run=c09e0bd245 fetched=50 thin=25 already_seen=212 near_dup=3 passed_filter=4 extracted=4 failed=0 none=4 new_deals=0 merged=0 written=0 updated=0 tokens=17701/786 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 12} first_extraction_error="" guard_rejected={}
2026-09-21T05:16:56.805131+00:00 run=ee8fbb005f fetched=42 thin=25 already_seen=222 near_dup=1 passed_filter=3 extracted=3 failed=0 none=1 new_deals=1 merged=1 written=1 updated=1 tokens=13001/1074 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 12} first_extraction_error="" guard_rejected={}
2026-09-21T06:23:46.601301+00:00 run=bd457a9c8b fetched=56 thin=25 already_seen=203 near_dup=4 passed_filter=3 extracted=3 failed=0 none=1 new_deals=0 merged=2 written=0 updated=1 tokens=12922/1065 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T07:18:12.293831+00:00 run=79c174ebeb fetched=55 thin=25 already_seen=206 near_dup=5 passed_filter=5 extracted=5 failed=0 none=2 new_deals=1 merged=2 written=1 updated=2 tokens=21581/1728 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T08:18:33.694443+00:00 run=5e1cc8e809 fetched=59 thin=23 already_seen=202 near_dup=4 passed_filter=2 extracted=2 failed=0 none=1 new_deals=1 merged=0 written=1 updated=0 tokens=8859/563 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T09:17:50.107981+00:00 run=7887988631 fetched=47 thin=23 already_seen=212 near_dup=4 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=5037/176 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T10:17:38.624404+00:00 run=d83bd54c43 fetched=53 thin=22 already_seen=204 near_dup=3 passed_filter=3 extracted=3 failed=0 none=2 new_deals=1 merged=0 written=1 updated=0 tokens=12251/715 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={}
2026-09-21T11:16:41.611264+00:00 run=c7cca8d625 fetched=58 thin=22 already_seen=198 near_dup=5 passed_filter=2 extracted=2 failed=0 none=2 new_deals=0 merged=0 written=0 updated=0 tokens=8718/328 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 18} first_extraction_error="" guard_rejected={}
2026-09-21T12:20:23.264862+00:00 run=222fdcb1c0 fetched=59 thin=22 already_seen=195 near_dup=3 passed_filter=5 extracted=5 failed=0 none=3 new_deals=0 merged=2 written=0 updated=2 tokens=20041/1530 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 18} first_extraction_error="" guard_rejected={"listing date is in the future": {"count": 1, "examples": ["National Stock Exchange of India"]}}
2026-09-21T13:16:06.389049+00:00 run=4a43c433a6 fetched=60 thin=22 already_seen=201 near_dup=3 passed_filter=6 extracted=6 failed=0 none=5 new_deals=0 merged=1 written=0 updated=1 tokens=26939/1350 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T14:17:13.636089+00:00 run=9bb9b7a982 fetched=56 thin=22 already_seen=206 near_dup=2 passed_filter=2 extracted=2 failed=0 none=1 new_deals=1 merged=0 written=1 updated=0 tokens=8084/761 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 16} first_extraction_error="" guard_rejected={"listing date is in the future": {"count": 1, "examples": ["NSE"]}}
2026-09-21T15:15:32.761524+00:00 run=1e45490a77 fetched=63 thin=22 already_seen=199 near_dup=3 passed_filter=3 extracted=3 failed=0 none=2 new_deals=0 merged=1 written=0 updated=1 tokens=12168/980 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={"listing date is in the future": {"count": 1, "examples": ["National Stock Exchange of India"]}}
2026-09-21T16:17:50.444368+00:00 run=fe229e1350 fetched=61 thin=22 already_seen=204 near_dup=2 passed_filter=3 extracted=3 failed=0 none=3 new_deals=0 merged=0 written=0 updated=0 tokens=13715/607 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T17:14:13.756455+00:00 run=28bf80cc31 fetched=61 thin=22 already_seen=204 near_dup=1 passed_filter=6 extracted=6 failed=0 none=2 new_deals=3 merged=1 written=3 updated=1 tokens=25073/2233 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 17} first_extraction_error="" guard_rejected={}
2026-09-21T18:19:08.010959+00:00 run=8d44488500 fetched=56 thin=22 already_seen=208 near_dup=1 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=5265/236 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-21T19:15:38.013081+00:00 run=c78582d87f fetched=54 thin=22 already_seen=211 near_dup=0 passed_filter=4 extracted=4 failed=0 none=4 new_deals=0 merged=0 written=0 updated=0 tokens=17239/769 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-21T20:16:17.701901+00:00 run=916221cc60 fetched=51 thin=23 already_seen=214 near_dup=0 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=3701/210 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-21T21:16:05.168403+00:00 run=81f3e3b54a fetched=50 thin=22 already_seen=215 near_dup=0 passed_filter=2 extracted=2 failed=0 none=2 new_deals=0 merged=0 written=0 updated=0 tokens=10037/429 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-21T22:16:19.933310+00:00 run=84ede9bcb9 fetched=50 thin=22 already_seen=215 near_dup=6 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=4280/179 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-21T23:15:20.118800+00:00 run=56c28a3e11 fetched=46 thin=22 already_seen=220 near_dup=6 passed_filter=1 extracted=1 failed=0 none=1 new_deals=0 merged=0 written=0 updated=0 tokens=5599/183 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-22T00:22:28.812094+00:00 run=8a6fd419e8 fetched=51 thin=22 already_seen=217 near_dup=5 passed_filter=0 extracted=0 failed=0 none=0 new_deals=0 merged=0 written=0 updated=0 tokens=0/0 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
2026-09-22T01:14:45.547732+00:00 run=f63e3b86d9 fetched=44 thin=22 already_seen=225 near_dup=4 passed_filter=2 extracted=2 failed=0 none=2 new_deals=0 merged=0 written=0 updated=0 tokens=8635/481 errors={"ANI News": 1, "Business Standard": 1, "Businesswire India": 1, "Financial Express": 1, "Moneycontrol": 1, "NDTV Profit": 20} first_extraction_error="" guard_rejected={}
